actor_id,actor_name,degree_centrality,degree
nm1357461,Cory Turner,0.00023803856224708403,8
nm2949563,Haven Riney,0.00023803856224708403,8
nm1269820,John Phelan,0.000297548202808855,10
nm8857173,Whitney Peak,8.926446084265651e-05,3
nm1140926,Nathaniel Brown,8.926446084265651e-05,3
nm3026521,Cyril Roy,8.926446084265651e-05,3
nm2728054,Olly Alexander,0.00035705784337062603,12
nm0436302,Pawan Kalyan,0.00017852892168531301,6
nm2151543,Kamalinee Mukherjee,0.00017852892168531301,6
nm0574460,Shane McRae,8.926446084265651e-05,3
nm2753218,Heather Amos,0.00017852892168531301,6
nm2731228,Landyn Banx,0.0011009283503927636,37
nm3075583,Joshua Devon,8.926446084265651e-05,3
nm3043994,Eilin Erinn,8.926446084265651e-05,3
nm0413054,Pete Jacelone,0.00032730302308974055,11
nm8718111,Arielle Fray,0.00011901928112354201,4
nm11386561,Elliot Block,8.926446084265651e-05,3
nm11418445,Keaton Roderick Cadrez,8.926446084265651e-05,3
nm11516069,Alyssa Anthony,8.926446084265651e-05,3
nm11677089,Lyric Renzoni,8.926446084265651e-05,3
nm5625165,Joanna Leonard,8.926446084265651e-05,3
nm6497568,Shri Prasham,5.950964056177101e-05,2
nm7139083,Jessica Lark,0.00011901928112354201,4
nm5930146,David Mel Melvin,0.00023803856224708403,8
nm5477209,Donnell Millsaps,0.00011901928112354201,4
nm10960539,Leander Beatty,0.00020828374196619852,7
nm11407972,Harold Ellis,0.00020828374196619852,7
nm10609889,Azra Ramic,0.00020828374196619852,7
nm11407973,Charlie Woodruff,0.00020828374196619852,7
nm10856201,Will Akinlade,0.00020828374196619852,7
nm10568080,Shiann James,0.00020828374196619852,7
nm3814743,Kelly Howe,0.00020828374196619852,7
nm11525862,Chum Darang,8.926446084265651e-05,3
nm0191044,Michael Cudlitz,8.926446084265651e-05,3
nm0311476,Martina Gedeck,0.00017852892168531301,6
nm0258272,Károly Eperjes,8.926446084265651e-05,3
nm0464857,Gábor Koncz,8.926446084265651e-05,3
nm0536761,Matthew Mahaney,8.926446084265651e-05,3
nm7069285,Aboubakr Bensaihi,8.926446084265651e-05,3
nm12095040,Tara Abboud,0.00017852892168531301,6
nm4443538,Younes Bouab,8.926446084265651e-05,3
nm2088669,Natalie Peri,0.0006546060461794811,22
nm8367841,Lauren LaVera,8.926446084265651e-05,3
nm1488998,Mike Bash,8.926446084265651e-05,3
nm4371266,Michael McFadden,0.00047607712449416806,16
nm12478351,Stephanie Love,5.950964056177101e-05,2
nm6618354,Sai Srinivas Bellamkonda,0.00035705784337062603,12
nm5245022,Anu Emmanuel,0.0004463223042132826,15
nm8445203,Dheeraj Denny,8.926446084265651e-05,3
nm4236361,Rony David,0.00017852892168531301,6
nm1459609,Nandu,0.00020828374196619852,7
nm6662434,Nakshatra Nagesh,0.00011901928112354201,4
nm5153701,Christine Ko,8.926446084265651e-05,3
nm3900781,Vincent Van Horn,8.926446084265651e-05,3
nm7584895,Michael Lee Joplin,8.926446084265651e-05,3
nm0254392,Brennan Elliott,0.00017852892168531301,6
nm0809344,Michael Bailey Smith,8.926446084265651e-05,3
nm2325393,Zachary Gordon,0.00020828374196619852,7
nm2953573,Robert Capron,0.00011901928112354201,4
nm0177396,Christian Cooke,0.00026779338252796953,9
nm1660027,Jack Doolan,8.926446084265651e-05,3
nm1338636,Ashley Wren Collins,8.926446084265651e-05,3
nm5646401,Mark Dessauer,0.00023803856224708403,8
nm6023980,Autumn Reed,8.926446084265651e-05,3
nm8595619,Erinn Swaby,8.926446084265651e-05,3
nm2839035,Paul Chomicki,8.926446084265651e-05,3
nm3014394,Tony Alfaro,8.926446084265651e-05,3
nm2945655,Shayne Barrentine,8.926446084265651e-05,3
nm3016196,Glenn Boatman,8.926446084265651e-05,3
nm1480694,Ilya Blednyy,0.00017852892168531301,6
nm0120730,Kseniya Buravskaya,0.00017852892168531301,6
nm2798758,Yakov Efimov,0.00017852892168531301,6
nm2472294,Vasiliy Frolov,0.00017852892168531301,6
nm5385214,Maria Nahapetova,0.00017852892168531301,6
nm2466188,Jade Tailor,0.00026779338252796953,9
nm3094339,Aidan Bristow,0.002023327779100214,68
nm2900377,Mark Jude Sullivan,8.926446084265651e-05,3
nm4363755,Blythe Howard,8.926446084265651e-05,3
nm0004812,Lynda Carter,0.00011901928112354201,4
nm0842023,Don Swayze,0.00026779338252796953,9
nm5780363,Jayce Venditti,0.00023803856224708403,8
nm0191784,Mwako Cumbuka,0.00023803856224708403,8
nm10721628,Priscilla Walker,0.00023803856224708403,8
nm1835787,Robert D. Parham,0.00038681266365151156,13
nm0573810,Tripp Law,0.00023803856224708403,8
nm2684296,Leon Dawes,0.0004463223042132826,15
nm9437423,Malachi Mutakabbir,0.00023803856224708403,8
nm11147055,G.G. Everson,0.0009819090692692216,33
nm10536773,Raven Havok,0.0006248512258985956,21
nm11422343,Jeff King,0.00023803856224708403,8
nm3789989,Alexandra Roach,0.00032730302308974055,11
nm11423938,Finneus James,0.0008331349678647941,28
nm0085873,Blackwater,0.0008926446084265652,30
nm2189542,Kimberly Davis,0.00023803856224708403,8
nm10280240,Tony Deppen,0.0004463223042132826,15
nm0235247,Shane Douglas,0.0006248512258985956,21
nm7063782,Olivia Hasley,0.00023803856224708403,8
nm10357775,Ganger,0.0004463223042132826,15
nm11424110,Kris Bishop,0.0005653415853368246,19
nm1007581,Manobala,0.0001487741014044275,5
nm0080180,Bhagyaraj,0.0001487741014044275,5
nm2363626,Shanthnu Bhagyaraj,0.0001487741014044275,5
nm6019264,Ravinder Chandrasekar,0.0001487741014044275,5
nm6066731,Jangiri Madhumitha,0.0001487741014044275,5
nm11424384,Mike Del,0.00059509640561771,20
nm3150616,Charles Renner,0.00041656748393239704,14
nm10536775,Drew Chaos,0.00041656748393239704,14
nm7611904,Dan O'Hare,0.0006248512258985956,21
nm3809597,Louis Ramos,0.0005653415853368246,19
nm7259720,Troy Magalhaes,0.00023803856224708403,8
nm10168155,William Carr,0.00023803856224708403,8
nm1747783,Steven Carrasquillo,0.0004463223042132826,15
nm10787688,Nate Carter,0.00047607712449416806,16
nm11424461,Demarcus K.,0.00023803856224708403,8
nm7063650,Rex Lawless,0.00023803856224708403,8
nm10435605,Brandon Kirk,0.0006248512258985956,21
nm2196189,Josh Crane,0.00023803856224708403,8
nm1416218,Genevieve Goulet,0.00023803856224708403,8
nm3150343,David John Markland,0.00023803856224708403,8
nm10106143,Ace Austin,0.00041656748393239704,14
nm10435608,Aero Boy,0.00041656748393239704,14
nm11424566,Jeremiah,0.00023803856224708403,8
nm10781210,Devin Cutter,0.00023803856224708403,8
nm10781211,Mason Cutter,0.00023803856224708403,8
nm10435607,Cyrus Deville,0.00023803856224708403,8
nm11424763,C.J. Benson,0.00023803856224708403,8
nm10403561,Logan Black,0.00023803856224708403,8
nm11424764,Brad Cash,0.00023803856224708403,8
nm11424765,Logan Creed,0.00023803856224708403,8
nm3853105,Jason Gory,0.00023803856224708403,8
nm1649773,James Guffey,0.00023803856224708403,8
nm7004836,Brandel Littlejohn,0.00023803856224708403,8
nm10412689,Corinne Mink,0.00023803856224708403,8
nm9034427,Gabriella Belpre,0.0004463223042132826,15
nm10435425,Johnny Jager,0.00023803856224708403,8
nm11424807,Mr. Mayhem,0.00023803856224708403,8
nm1145983,B.J. Novak,8.926446084265651e-05,3
nm3006818,Lio Tipton,0.0010711735301118781,36
nm5750596,Mark Justice,0.00017852892168531301,6
nm3764137,Roger Conners,0.0011604379909545346,39
nm0605224,Bárbara Mori,8.926446084265651e-05,3
nm0114344,Nicholas Brown,8.926446084265651e-05,3
nm0722476,Kim Rhodes,8.926446084265651e-05,3
nm0556165,Robert Maschio,8.926446084265651e-05,3
nm3715867,Stephanie Beatriz,0.0004463223042132826,15
nm2278751,Aschleigh Jensen,8.926446084265651e-05,3
nm2946991,Rhonda Jackson,8.926446084265651e-05,3
nm2949737,Beth Ashby Ferrara,8.926446084265651e-05,3
nm8412322,Rahul Ramakrishna,0.00017852892168531301,6
nm2237432,Marina Blumenthal,0.00020828374196619852,7
nm3219529,Pilar Garcia,0.00020828374196619852,7
nm2177007,Ricky Brava,0.00020828374196619852,7
nm2555298,Mabel Heredia,0.00020828374196619852,7
nm2926501,Mary E. Fry,0.00020828374196619852,7
nm2587532,Angel Zermen,0.00020828374196619852,7
nm2592167,Benjamin Gardner,8.926446084265651e-05,3
nm2020556,Frank Kasy,8.926446084265651e-05,3
nm2311663,Kenneth Craig,8.926446084265651e-05,3
nm8702617,Ellen Woomer,8.926446084265651e-05,3
nm3588601,Shani Drake,8.926446084265651e-05,3
nm8881651,Corrinne Mica,8.926446084265651e-05,3
nm7313863,Shayan Ardalan,0.00011901928112354201,4
nm6574066,Kevin Hayer,0.00011901928112354201,4
nm7605623,Jack Hibbs,0.00011901928112354201,4
nm11433500,Gemma Rizzuto,0.00011901928112354201,4
nm3221639,Alex Hernandez,8.926446084265651e-05,3
nm2988762,Christopher Borgzinner,8.926446084265651e-05,3
nm1050671,Jeremy Ray Valdez,8.926446084265651e-05,3
nm2140860,Maika Monroe,0.0013389669126398476,45
nm1218607,Burn Gorman,0.00026779338252796953,9
nm0678431,Tudor Petrut,8.926446084265651e-05,3
nm1847621,D.T. Carney,0.000297548202808855,10
nm1192206,Christine Cowden,8.926446084265651e-05,3
nm2184630,Danielle De Luca,8.926446084265651e-05,3
nm6969816,Amie Wrenn,0.00017852892168531301,6
nm3894133,Ben Dietels,0.00017852892168531301,6
nm3526824,Steve Rimpici,0.00017852892168531301,6
nm6482678,Joshua Antoon,0.00017852892168531301,6
nm6482679,Cerra Atkins,0.00017852892168531301,6
nm11440920,Carl Dodd,0.00017852892168531301,6
nm3834715,Jeremiah Chambers,8.926446084265651e-05,3
nm3832776,Ian Clunes,8.926446084265651e-05,3
nm7775736,Erin McMahon,2.9754820280885503e-05,1
nm7931109,Richard Vincent Weber,0.00023803856224708403,8
nm3089923,Seth Austin,0.00023803856224708403,8
nm0095261,Shelley R. Bonus,0.00023803856224708403,8
nm9610156,Caktuz,0.00023803856224708403,8
nm2281890,Paul Krasner,0.00035705784337062603,12
nm3002116,Scott Sortman,0.00023803856224708403,8
nm2986220,Alexander Sovronsky,0.00023803856224708403,8
nm2479938,Vladimir Versailles,0.00023803856224708403,8
nm1281146,Sarah Ann Schultz,0.00035705784337062603,12
nm0639432,Austin O'Brien,8.926446084265651e-05,3
nm2957438,Carlo Lorenzo Garcia,8.926446084265651e-05,3
nm2956414,Nick Eversman,0.00017852892168531301,6
nm8740834,Ryan Kiera Armstrong,0.00026779338252796953,9
nm2215143,Kiernan Shipka,0.00026779338252796953,9
nm4385028,Kyle Rappaport,0.0006843608664603666,23
nm4228942,Marciah Vales,0.00032730302308974055,11
nm1797652,Chad Ridgely,0.00032730302308974055,11
nm9321645,Luna Meow,0.00023803856224708403,8
nm3163877,Mercedes,0.00023803856224708403,8
nm11512054,Yuvan Krishna,8.926446084265651e-05,3
nm11448867,Ridhaan Krishnas,8.926446084265651e-05,3
nm11448868,Suresh Anusha,8.926446084265651e-05,3
nm1740127,Clare Grant,8.926446084265651e-05,3
nm0615050,Jillian Murray,0.00026779338252796953,9
nm2304106,Ben Bostick,0.00017852892168531301,6
nm5703767,Shea Alexander,0.0001487741014044275,5
nm14198232,Tyler Antonius,0.00035705784337062603,12
nm5393346,Torrei Hart,0.00032730302308974055,11
nm8643855,Brian Cannon,8.926446084265651e-05,3
nm5744098,Edward A. Chambers,8.926446084265651e-05,3
nm4278476,Blake Harthcock,8.926446084265651e-05,3
nm2976196,Joey Bachrach,0.0001487741014044275,5
nm2105640,Stephen Berman,0.0001487741014044275,5
nm2956819,Bea Bernstein,0.0001487741014044275,5
nm2340075,Brand Birtwistle,0.0001487741014044275,5
nm5895728,Amber Gaston,8.926446084265651e-05,3
nm13240223,Susie Boyd,8.926446084265651e-05,3
nm0005239,Kel Mitchell,0.00017852892168531301,6
nm0334159,Kat Graham,0.0009819090692692216,33
nm0836365,Gary Anthony Sturgis,0.00032730302308974055,11
nm0482311,Archie Lal,8.926446084265651e-05,3
nm4736095,Jag Sanghera,8.926446084265651e-05,3
nm5153144,Mike Fearnley,8.926446084265651e-05,3
nm7129564,Tasha Coleman,5.950964056177101e-05,2
nm6632476,Grace Asher,5.950964056177101e-05,2
nm13326651,Louisa Cliffe,8.926446084265651e-05,3
nm10880783,Krrish Patel,8.926446084265651e-05,3
nm0249622,Beatie Edney,8.926446084265651e-05,3
nm1778468,Charles Hittinger,0.00017852892168531301,6
nm1483657,Mimi Michaels,0.00026779338252796953,9
nm1208061,Matt Rippy,8.926446084265651e-05,3
nm0461587,Sarah Knowlton,8.926446084265651e-05,3
nm2033389,Brian Rife,8.926446084265651e-05,3
nm4519628,Ana Coto,0.00017852892168531301,6
nm2973326,Daren Kagasoff,8.926446084265651e-05,3
nm5291376,Bianca A. Santos,0.00035705784337062603,12
nm0027424,Scott Anderson,8.926446084265651e-05,3
nm0807351,Arjay Smith,8.926446084265651e-05,3
nm3300102,Lucy Angelo,8.926446084265651e-05,3
nm0070451,Cameron Bender,0.00017852892168531301,6
nm3158156,Skyler Brigmann,8.926446084265651e-05,3
nm1714099,Jared Morrison,8.926446084265651e-05,3
nm2958373,Adam Reda,8.926446084265651e-05,3
nm2006782,Andrew Cherry,8.926446084265651e-05,3
nm1837967,Kelly Gould,8.926446084265651e-05,3
nm2567761,Danielle Donahue,0.00059509640561771,20
nm2386198,Jeff Kirkendall,0.00119019281123542,40
nm5022306,Dennice Cisneros,8.926446084265651e-05,3
nm5579681,Nico Bellamy,8.926446084265651e-05,3
nm5149188,Laura Kennon,8.926446084265651e-05,3
nm10695496,Abi Casson Thompson,0.00017852892168531301,6
nm7401965,Barbara Dabson,0.00017852892168531301,6
nm3151578,Andrew Elias,0.00017852892168531301,6
nm4601770,Andrew Rolfe,0.00017852892168531301,6
nm0793404,Kippei Shîna,0.00017852892168531301,6
nm1398053,Kyoko Hasegawa,8.926446084265651e-05,3
nm2959971,Anurag Sinha,8.926446084265651e-05,3
nm0049245,Arun Bakshi,8.926446084265651e-05,3
nm5971347,Samual Charles,8.926446084265651e-05,3
nm6565973,Vivi Devereaux,8.926446084265651e-05,3
nm11455317,Nova Han,8.926446084265651e-05,3
nm3497327,Rosebud Baker,8.926446084265651e-05,3
nm4078666,Alexandra Turshen,0.00032730302308974055,11
nm11111124,Natalie Dang,0.0001487741014044275,5
nm10886841,Nicholas Vasseur,0.0001487741014044275,5
nm2731933,Michael Matthias,8.926446084265651e-05,3
nm0949911,Nancy Young,8.926446084265651e-05,3
nm8029573,Jimmy Flame,0.00026779338252796953,9
nm10922522,Troy Oelke,0.00026779338252796953,9
nm0084046,Edward Bishop,0.00026779338252796953,9
nm5305615,Robert Resto,0.00026779338252796953,9
nm5295029,Mick O'Keefe,0.00047607712449416806,16
nm6669389,Jesse L. Green,0.00026779338252796953,9
nm2365157,Dylan Penn,8.926446084265651e-05,3
nm1813421,Hopper Penn,0.00017852892168531301,6
nm0828840,Wass Stevens,8.926446084265651e-05,3
nm13490779,Bhaskar,0.0001487741014044275,5
nm13490778,Akhil,0.0001487741014044275,5
nm13490776,Ananth,0.0001487741014044275,5
nm13490774,Anjaneyulu,0.0001487741014044275,5
nm13260411,Backagaindancer,0.0001487741014044275,5
nm0616003,Michael Musto,0.00035705784337062603,12
nm9611163,Brian Lau,8.926446084265651e-05,3
nm4802653,Eric Spade Rivas,0.00011901928112354201,4
nm10608257,Casey Lee McIntosh,0.00035705784337062603,12
nm1389597,Chamane Barbatti,0.0009819090692692216,33
nm6874873,Kyle A. Lee,0.0006843608664603666,23
nm6520259,Scarlett O'Shaughnessy,0.0004463223042132826,15
nm2706945,Shawn I. Chevalier,0.0004463223042132826,15
nm8963633,Laura Candice,0.00023803856224708403,8
nm3462447,Shivarajkumar,0.000297548202808855,10
nm0820314,Shruti,0.00011901928112354201,4
nm11044742,Cheluvaraj,8.926446084265651e-05,3
nm1705693,Nicole Andrews,0.00017852892168531301,6
nm2114050,Blake Lee,8.926446084265651e-05,3
nm7913347,Elley Ringo,0.00023803856224708403,8
nm8024299,John Marrs,0.00038681266365151156,13
nm11152652,Ernest Marsh,8.926446084265651e-05,3
nm2966580,Pam Africa,5.950964056177101e-05,2
nm0083083,James Binns,5.950964056177101e-05,2
nm1517506,Garth Donovan,8.926446084265651e-05,3
nm2474072,Skip Shea,8.926446084265651e-05,3
nm0697785,Andrew Prine,8.926446084265651e-05,3
nm0490707,Carlos Lauchu,8.926446084265651e-05,3
nm2792296,Sonequa Martin-Green,0.00026779338252796953,9
nm2987231,Samantha Eustace,8.926446084265651e-05,3
nm2106801,Louisa Krause,0.0011306831706736492,38
nm1951377,Maha Chehlaoui,8.926446084265651e-05,3
nm2998321,Sophie Lowe,0.0007141156867412521,24
nm0220450,Maeve Dermody,0.00026779338252796953,9
nm3014840,Emily Alyn Lind,0.00035705784337062603,12
nm2480636,Natalie Alyn Lind,8.926446084265651e-05,3
nm2551103,Danilo Mancinelli,8.926446084265651e-05,3
nm3051612,Debbie Day,8.926446084265651e-05,3
nm3043706,Rob Ozman,8.926446084265651e-05,3
nm0001441,Christine Lahti,0.0004463223042132826,15
nm2061923,Jeezy,8.926446084265651e-05,3
nm0851159,Lahmard J. Tate,8.926446084265651e-05,3
nm0855039,David Tennant,0.0006248512258985956,21
nm0932454,Rumer Willis,0.0005355867650559391,18
nm2669430,Anthony Fitzgerald,8.926446084265651e-05,3
nm0215400,Nino Del Buono,0.00023803856224708403,8
nm2964577,Joe Polito,0.00023803856224708403,8
nm1728080,Sonny Vellozzi,0.00023803856224708403,8
nm1731680,Robert Bizik,0.00023803856224708403,8
nm2709435,Joey Eye,0.00023803856224708403,8
nm0249528,Adrian Edmondson,0.0001487741014044275,5
nm6587845,Richard Reed,0.0001487741014044275,5
nm1056392,Anna-Marie Wayne,0.0001487741014044275,5
nm1838750,Melissa Molinaro,8.926446084265651e-05,3
nm0499270,Dave Legeno,8.926446084265651e-05,3
nm3618146,Tori Butler-Hart,0.0001487741014044275,5
nm0384152,Conleth Hill,0.00026779338252796953,9
nm5211581,Wendy Muir Hart,8.926446084265651e-05,3
nm11485392,Edward Hawkins,0.0005653415853368246,19
nm11485391,El Horrible,0.00020828374196619852,7
nm10853957,Frankie Pickard,0.00020828374196619852,7
nm4473342,Stockade,0.00020828374196619852,7
nm11485390,Alex Stretch,0.00020828374196619852,7
nm0005501,Lorraine Toussaint,0.00035705784337062603,12
nm1731401,Edwina Findley,0.00017852892168531301,6
nm0666481,Sandi Patty,8.926446084265651e-05,3
nm6471347,Aubrey Reynolds,0.00017852892168531301,6
nm2667589,Shona Kay,0.0001487741014044275,5
nm6475805,Mason D. Davis,0.0008926446084265652,30
nm7975989,Ricky Bartlett,0.00011901928112354201,4
nm5381401,Vincent Fiore,0.00011901928112354201,4
nm6016511,Finn Wolfhard,0.00035705784337062603,12
nm10656677,Billy Bryk,8.926446084265651e-05,3
nm2647981,Alisha Boe,0.00026779338252796953,9
nm11489788,Adhire Abhi,8.926446084265651e-05,3
nm7752825,Palak Lalwani,0.00026779338252796953,9
nm0208426,Cécile de France,0.00017852892168531301,6
nm0627245,Thierry Neuvic,8.926446084265651e-05,3
nm3513904,Jasmine Lowe,0.0001487741014044275,5
nm1568512,Christa B. Allen,0.00032730302308974055,11
nm0810083,Symba,0.0001487741014044275,5
nm2970013,Kelsey Nicole Weber,0.0001487741014044275,5
nm1533927,Alex O'Loughlin,8.926446084265651e-05,3
nm1143861,Michaela Watkins,0.00059509640561771,20
nm0000968,Sonia Braga,8.926446084265651e-05,3
nm2315197,Luke Arnold,0.00026779338252796953,9
nm1191866,Page Kennedy,8.926446084265651e-05,3
nm2971503,Gerald Allan,8.926446084265651e-05,3
nm2937613,Stephanie Saji,8.926446084265651e-05,3
nm2933947,Nicole Kruex,0.000297548202808855,10
nm2973158,Mark Molitor,8.926446084265651e-05,3
nm0151419,Kyle Chandler,0.0007736253273030231,26
nm1997169,Tipper Newton,8.926446084265651e-05,3
nm3280906,Kirsten Barber,8.926446084265651e-05,3
nm2409723,Stefanie Butler,8.926446084265651e-05,3
nm0565319,Sheila McCarthy,0.00017852892168531301,6
nm9078978,Konstantina Mantelos,8.926446084265651e-05,3
nm4145157,Josh Cruddas,0.00017852892168531301,6
nm1067251,Johnny Pacar,0.00017852892168531301,6
nm0857275,Deborah Theaker,8.926446084265651e-05,3
nm11571494,Elizabeth Barstow,0.00026779338252796953,9
nm5069788,Jackson Batchelor,8.926446084265651e-05,3
nm9283436,Geovonna Casanova,0.00035705784337062603,12
nm5035040,Erik Anthony Russo,0.0006248512258985956,21
nm0611476,Robert Allen Mukes,0.00041656748393239704,14
nm6328904,Noel Jason Scott,0.00032730302308974055,11
nm1569520,Traci Burr,0.0005653415853368246,19
nm8160979,Donna Rooney,0.00020828374196619852,7
nm11061551,Melody Berg,0.00023803856224708403,8
nm11498233,Cassidy David,0.00023803856224708403,8
nm3194365,Bryn Kristi,0.00047607712449416806,16
nm0547305,Stephanie Marie,0.00020828374196619852,7
nm5900546,Roxxy Mountains,0.00020828374196619852,7
nm10434640,Georgie Banks,8.926446084265651e-05,3
nm10900166,Matthew Marcelis,8.926446084265651e-05,3
nm0237711,Sarah Drew,0.00017852892168531301,6
nm0810379,Yeardley Smith,8.926446084265651e-05,3
nm0303087,Robert Gallo,8.926446084265651e-05,3
nm0138873,Edward Carnevale,8.926446084265651e-05,3
nm2977282,Mark Bierlein,0.00017852892168531301,6
nm8016666,Emily Sweet,0.00038681266365151156,13
nm8984839,J.D. Angstadt,8.926446084265651e-05,3
nm6095408,Kara Mackey,0.00017852892168531301,6
nm2151069,Jadon Cal,8.926446084265651e-05,3
nm1581662,Steph Song,0.00017852892168531301,6
nm0245141,Steph DuVall,0.00017852892168531301,6
nm2916225,Jena Sims,0.00032730302308974055,11
nm1741002,Matt Smith,0.0010414187098309927,35
nm0927835,Peter Wight,8.926446084265651e-05,3
nm1060462,Steven Man,8.926446084265651e-05,3
nm0939822,Katherine Randolph,0.00017852892168531301,6
nm1663840,Stephen W. Williams,8.926446084265651e-05,3
nm0071818,Jeff Bennett,0.00017852892168531301,6
nm2095123,Tiffany Montgomery,8.926446084265651e-05,3
nm0480961,Brian Lafontaine,8.926446084265651e-05,3
nm1913125,Ramón Rodríguez,0.00017852892168531301,6
nm0668702,Joshua Peace,8.926446084265651e-05,3
nm2876104,Ryan Bartley,8.926446084265651e-05,3
nm1351898,Kansas Bowling,0.00023803856224708403,8
nm0623123,Robin Shelby,8.926446084265651e-05,3
nm10003556,Scott Lane,0.00011901928112354201,4
nm10003558,Diane Schooler,0.00011901928112354201,4
nm9844117,Mark Singer,0.00011901928112354201,4
nm5891877,Bob Theil,0.00011901928112354201,4
nm1079520,Stephen Chao,8.926446084265651e-05,3
nm2981776,Charlie The Dog,8.926446084265651e-05,3
nm2980806,Rachel Farnsworth,8.926446084265651e-05,3
nm2981290,Edward Bell,8.926446084265651e-05,3
nm0105046,J.C. Brandy,8.926446084265651e-05,3
nm8378958,Selim Alam,8.926446084265651e-05,3
nm5874124,Michael James Alexander,0.0013984765532016187,47
nm5936762,Kevin R. Allen,8.926446084265651e-05,3
nm8227774,Ron Angelocci,8.926446084265651e-05,3
nm11596317,Vanida Golten,8.926446084265651e-05,3
nm0409410,Prinya Intachai,0.00017852892168531301,6
nm6166773,Michael S. New,8.926446084265651e-05,3
nm0666999,Steven Paul,8.926446084265651e-05,3
nm4530016,David E. Rezaieh,8.926446084265651e-05,3
nm10051840,Alix Villaret,0.00017852892168531301,6
nm7609875,Naomi Ackie,8.926446084265651e-05,3
nm5480894,Ashton Sanders,0.00035705784337062603,12
nm0876645,Tamara Tunie,8.926446084265651e-05,3
nm2982991,Tom Macy,8.926446084265651e-05,3
nm2758261,Regina Aquino,8.926446084265651e-05,3
nm2277338,Frank Asher,8.926446084265651e-05,3
nm1561982,Pilou Asbæk,0.00035705784337062603,12
nm0001429,Takeshi Kitano,8.926446084265651e-05,3
nm1982599,William Howard,0.00017852892168531301,6
nm1781671,Sam Masotto,0.00017852892168531301,6
nm2877309,Tyler Schlesinger,0.00017852892168531301,6
nm1399913,Joseph McConnell,0.00017852892168531301,6
nm1975695,Rowan Bousaid,0.00017852892168531301,6
nm0463828,Kevin Kolack,0.00017852892168531301,6
nm8995650,Catharine Daddario,0.00017852892168531301,6
nm5669843,Grant Schumacher,0.00017852892168531301,6
nm5075244,Dylan Grunn,0.00017852892168531301,6
nm8539879,Chris Cimperman,0.00017852892168531301,6
nm1884065,Peter Stray,0.00017852892168531301,6
nm5045263,Ariella Mastroianni,0.00017852892168531301,6
nm0434444,Hakeem Kae-Kazim,0.00026779338252796953,9
nm0504319,Mimi Lesseos,8.926446084265651e-05,3
nm0240267,Susan Duerden,8.926446084265651e-05,3
nm0293285,Alfonso Freeman,8.926446084265651e-05,3
nm0274919,Samantha Ferris,8.926446084265651e-05,3
nm0741388,Gabrielle Rose,0.00017852892168531301,6
nm1285196,Stephen Park,0.00017852892168531301,6
nm0993242,Clémence Poésy,0.00017852892168531301,6
nm3009853,David Schallipp,8.926446084265651e-05,3
nm0623605,Edwin Neal,0.00017852892168531301,6
nm2986202,Thomas Alan Taylor,8.926446084265651e-05,3
nm5354255,Rose Cordova,5.950964056177101e-05,2
nm7275967,Jake Red,5.950964056177101e-05,2
nm11523732,Liam Richards,0.00011901928112354201,4
nm11523731,Aiden McCreary,0.00011901928112354201,4
nm9265935,Victor Merchan,0.0004463223042132826,15
nm11130306,Will Stauff,8.926446084265651e-05,3
nm2280351,Chandler Rylko,0.0001487741014044275,5
nm2758480,Cassidy Gard,8.926446084265651e-05,3
nm2740294,Leah Rose,8.926446084265651e-05,3
nm3050243,R. Michael Gull,8.926446084265651e-05,3
nm3046999,Jake Weninger,8.926446084265651e-05,3
nm0194516,Matt Czuchry,8.926446084265651e-05,3
nm3779765,Tim Huck,8.926446084265651e-05,3
nm1136546,India Arie,8.926446084265651e-05,3
nm0589505,Wentworth Miller,0.00017852892168531301,6
nm0375495,Nina Hellman,0.00026779338252796953,9
nm1029724,Lawrence Goldhuber,5.950964056177101e-05,2
nm2985766,Kris Bek,8.926446084265651e-05,3
nm2985320,Justin Doyle,8.926446084265651e-05,3
nm2987620,Usman Khan Ibn Farooq,8.926446084265651e-05,3
nm1778587,Justin Lebrun,0.00023803856224708403,8
nm10010409,Jerry Ainsworth,0.00023803856224708403,8
nm8469482,Chris Copeskey,0.00023803856224708403,8
nm4738909,Emma Graves,0.00023803856224708403,8
nm6297951,Christopher Heskey,0.00023803856224708403,8
nm6164233,Destiny Jenkins,0.00023803856224708403,8
nm11527913,Jeremy Jenkins,0.00023803856224708403,8
nm0734363,Lazar Rockwood,8.926446084265651e-05,3
nm2434423,Tony Pearce,8.926446084265651e-05,3
nm0711118,Phylicia Rashad,0.00017852892168531301,6
nm0933156,Chandra Wilson,8.926446084265651e-05,3
nm3199188,Trista Robinson,0.00032730302308974055,11
nm7416881,Rhonda Williams,8.926446084265651e-05,3
nm10482898,Rose Bonino,8.926446084265651e-05,3
nm9693095,April Love,0.00023803856224708403,8
nm9693096,Allison Caitlynn,0.00023803856224708403,8
nm9186252,Dave Campbell,0.00023803856224708403,8
nm11009669,Dave Cashier,0.00023803856224708403,8
nm11583602,Angelica Cruz,8.926446084265651e-05,3
nm1738059,Kristin Cavallari,8.926446084265651e-05,3
nm1486060,April Monique Burril,0.0004463223042132826,15
nm0832425,Pat Storck,0.00023803856224708403,8
nm2989176,John Stonebraker,0.00023803856224708403,8
nm2995779,Mike Storck,0.00023803856224708403,8
nm2996305,Zebadiah Drinkwater,0.00023803856224708403,8
nm2681683,Tiffany James,0.00023803856224708403,8
